"name","command","attribute","endpoint","destination-id"
"windowcovering","force-write","current-position-tilt-percentage","3","2"
"windowcovering","force-write","operational-status","3","2"
"windowcovering","force-write","target-position-lift-percent100ths","3","2"
"windowcovering","force-write","target-position-tilt-percent100ths","3","2"
"windowcovering","force-write","end-product-type","3","2"
"windowcovering","force-write","current-position-lift-percent100ths","3","2"
"windowcovering","force-write","current-position-tilt-percent100ths","3","2"
"windowcovering","force-write","installed-open-limit-lift","3","2"
"windowcovering","force-write","installed-closed-limit-lift","3","2"
"windowcovering","force-write","installed-open-limit-tilt","3","2"
"windowcovering","force-write","installed-closed-limit-tilt","3","2"
"windowcovering","force-write","safety-status","3","2"
"windowcovering","force-write","generated-command-list","3","2"
"windowcovering","force-write","accepted-command-list","3","2"
"windowcovering","force-write","event-list","3","2"
"windowcovering","force-write","attribute-list","3","2"
"windowcovering","force-write","feature-map","3","2"
"windowcovering","force-write","cluster-revision","3","2"
"windowcovering","write","mode","3","2"
"windowcovering","subscribe-by-id","","5","4"
"windowcovering","subscribe","type","4","3"
"windowcovering","subscribe","physical-closed-limit-lift","4","3"
"windowcovering","subscribe","physical-closed-limit-tilt","4","3"
"windowcovering","subscribe","current-position-lift","4","3"
"windowcovering","subscribe","current-position-tilt","4","3"
"windowcovering","subscribe","number-of-actuations-lift","4","3"
"windowcovering","subscribe","number-of-actuations-tilt","4","3"
"windowcovering","subscribe","config-status","4","3"
"windowcovering","subscribe","current-position-lift-percentage","4","3"
"windowcovering","subscribe","current-position-tilt-percentage","4","3"
"windowcovering","subscribe","operational-status","4","3"
"windowcovering","subscribe","target-position-lift-percent100ths","4","3"
"windowcovering","subscribe","target-position-tilt-percent100ths","4","3"
"windowcovering","subscribe","end-product-type","4","3"
"windowcovering","subscribe","current-position-lift-percent100ths","4","3"
"windowcovering","subscribe","current-position-tilt-percent100ths","4","3"
"windowcovering","subscribe","installed-open-limit-lift","4","3"
"windowcovering","subscribe","installed-closed-limit-lift","4","3"
"windowcovering","subscribe","installed-open-limit-tilt","4","3"
"windowcovering","subscribe","installed-closed-limit-tilt","4","3"
"windowcovering","subscribe","mode","4","3"
"windowcovering","subscribe","safety-status","4","3"
"windowcovering","subscribe","generated-command-list","4","3"
"windowcovering","subscribe","accepted-command-list","4","3"
"windowcovering","subscribe","event-list","4","3"
"windowcovering","subscribe","attribute-list","4","3"
"windowcovering","subscribe","feature-map","4","3"
"windowcovering","subscribe","cluster-revision","4","3"
"windowcovering","read-event-by-id","","3","2"
"windowcovering","subscribe-event-by-id","","5","4"
"any","command-by-id","","5","4"
"any","read-by-id","","4","3"
"any","write-by-id","","5","4"
"any","subscribe-by-id","","6","5"
"any","read-event-by-id","","4","3"
"any","subscribe-event-by-id","","6","5"
"any","read-none","","","1"
"any","read-all","","5","4"
"any","subscribe-none","","","3"
"any","subscribe-all","","7","6"
"delay","wait-for-commissionee","","","1"
"discover","resolve","","","1"
"pairing","unpair","","","1"
"pairing","code","","","1"
"pairing","code-paseonly","","","1"
"pairing","code-wifi","","","1"
"pairing","code-thread","","","1"
"pairing","ble-wifi","","","1"
"pairing","ble-thread","","","1"
"pairing","softap","","","1"
"pairing","already-discovered","","","1"
"pairing","already-discovered-by-index","","","1"
"pairing","already-discovered-by-index-with-wifi","","","1"
"pairing","already-discovered-by-index-with-code","","","1"
"pairing","onnetwork","","","1"
"pairing","onnetwork-short","","","1"
"pairing","onnetwork-long","","","1"
"pairing","onnetwork-vendor","","","1"
"pairing","onnetwork-commissioning-mode","","","1"
"pairing","onnetwork-commissioner","","","1"
"pairing","onnetwork-device-type","","","1"
"pairing","onnetwork-instance-name","","","1"
"pairing","open-commissioning-window","","","1"
"pairing","issue-noc-chain","","","2"
"sessionmanagement","send-close-session","","","1"
"sessionmanagement","expire-case-sessions","","","1"
"subscriptions","shutdown-one","","","2"
"subscriptions","shutdown-all-for-node","","","1"
"accesscontrol","read-event","access-control-entry-changed","2","1"
"accesscontrol","read-event","access-control-extension-changed","2","1"
"accesscontrol","subscribe-event","access-control-entry-changed","4","3"
"accesscontrol","subscribe-event","access-control-extension-changed","4","3"
"actions","read-event","state-changed","2","1"
"actions","read-event","action-failed","2","1"
"actions","subscribe-event","state-changed","4","3"
"actions","subscribe-event","action-failed","4","3"
"basicinformation","read-event","start-up","2","1"
"basicinformation","read-event","shut-down","2","1"
"basicinformation","read-event","leave","2","1"
"basicinformation","read-event","reachable-changed","2","1"
"basicinformation","subscribe-event","start-up","4","3"
"basicinformation","subscribe-event","shut-down","4","3"
"basicinformation","subscribe-event","leave","4","3"
"basicinformation","subscribe-event","reachable-changed","4","3"
"booleanstate","read-event","state-change","2","1"
"booleanstate","subscribe-event","state-change","4","3"
"bridgeddevicebasicinformation","read-event","start-up","2","1"
"bridgeddevicebasicinformation","read-event","shut-down","2","1"
"bridgeddevicebasicinformation","read-event","leave","2","1"
"bridgeddevicebasicinformation","read-event","reachable-changed","2","1"
"bridgeddevicebasicinformation","subscribe-event","start-up","4","3"
"bridgeddevicebasicinformation","subscribe-event","shut-down","4","3"
"bridgeddevicebasicinformation","subscribe-event","leave","4","3"
"bridgeddevicebasicinformation","subscribe-event","reachable-changed","4","3"
"dishwasheralarm","read-event","notify","2","1"
"dishwasheralarm","subscribe-event","notify","4","3"
"doorlock","read-event","door-lock-alarm","2","1"
"doorlock","read-event","door-state-change","2","1"
"doorlock","read-event","lock-operation","2","1"
"doorlock","read-event","lock-operation-error","2","1"
"doorlock","read-event","lock-user-change","2","1"
"doorlock","subscribe-event","door-lock-alarm","4","3"
"doorlock","subscribe-event","door-state-change","4","3"
"doorlock","subscribe-event","lock-operation","4","3"
"doorlock","subscribe-event","lock-operation-error","4","3"
"doorlock","subscribe-event","lock-user-change","4","3"
"generaldiagnostics","read-event","hardware-fault-change","2","1"
"generaldiagnostics","read-event","radio-fault-change","2","1"
"generaldiagnostics","read-event","network-fault-change","2","1"
"generaldiagnostics","read-event","boot-reason","2","1"
"generaldiagnostics","subscribe-event","hardware-fault-change","4","3"
"generaldiagnostics","subscribe-event","radio-fault-change","4","3"
"generaldiagnostics","subscribe-event","network-fault-change","4","3"
"generaldiagnostics","subscribe-event","boot-reason","4","3"
"operationalstate","read-event","operational-error","2","1"
"operationalstate","read-event","operation-completion","2","1"
"operationalstate","subscribe-event","operational-error","4","3"
"operationalstate","subscribe-event","operation-completion","4","3"
"otasoftwareupdaterequestor","read-event","state-transition","2","1"
"otasoftwareupdaterequestor","read-event","version-applied","2","1"
"otasoftwareupdaterequestor","read-event","download-error","2","1"
"otasoftwareupdaterequestor","subscribe-event","state-transition","4","3"
"otasoftwareupdaterequestor","subscribe-event","version-applied","4","3"
"otasoftwareupdaterequestor","subscribe-event","download-error","4","3"
"powersource","read-event","wired-fault-change","2","1"
"powersource","read-event","bat-fault-change","2","1"
"powersource","read-event","bat-charge-fault-change","2","1"
"powersource","subscribe-event","wired-fault-change","4","3"
"powersource","subscribe-event","bat-fault-change","4","3"
"powersource","subscribe-event","bat-charge-fault-change","4","3"
"pumpconfigurationandcontrol","read-event","supply-voltage-low","2","1"
"pumpconfigurationandcontrol","read-event","supply-voltage-high","2","1"
"pumpconfigurationandcontrol","read-event","power-missing-phase","2","1"
"pumpconfigurationandcontrol","read-event","system-pressure-low","2","1"
"pumpconfigurationandcontrol","read-event","system-pressure-high","2","1"
"pumpconfigurationandcontrol","read-event","dry-running","2","1"
"pumpconfigurationandcontrol","read-event","motor-temperature-high","2","1"
"pumpconfigurationandcontrol","read-event","pump-motor-fatal-failure","2","1"
"pumpconfigurationandcontrol","read-event","electronic-temperature-high","2","1"
"pumpconfigurationandcontrol","read-event","pump-blocked","2","1"
"pumpconfigurationandcontrol","read-event","sensor-failure","2","1"
"pumpconfigurationandcontrol","read-event","electronic-non-fatal-failure","2","1"
"pumpconfigurationandcontrol","read-event","electronic-fatal-failure","2","1"
"pumpconfigurationandcontrol","read-event","general-fault","2","1"
"pumpconfigurationandcontrol","read-event","leakage","2","1"
"pumpconfigurationandcontrol","read-event","air-detection","2","1"
"pumpconfigurationandcontrol","read-event","turbine-operation","2","1"
"pumpconfigurationandcontrol","subscribe-event","supply-voltage-low","4","3"
"pumpconfigurationandcontrol","subscribe-event","supply-voltage-high","4","3"
"pumpconfigurationandcontrol","subscribe-event","power-missing-phase","4","3"
"pumpconfigurationandcontrol","subscribe-event","system-pressure-low","4","3"
"pumpconfigurationandcontrol","subscribe-event","system-pressure-high","4","3"
"pumpconfigurationandcontrol","subscribe-event","dry-running","4","3"
"pumpconfigurationandcontrol","subscribe-event","motor-temperature-high","4","3"
"pumpconfigurationandcontrol","subscribe-event","pump-motor-fatal-failure","4","3"
"pumpconfigurationandcontrol","subscribe-event","electronic-temperature-high","4","3"
"pumpconfigurationandcontrol","subscribe-event","pump-blocked","4","3"
"pumpconfigurationandcontrol","subscribe-event","sensor-failure","4","3"
"pumpconfigurationandcontrol","subscribe-event","electronic-non-fatal-failure","4","3"
"pumpconfigurationandcontrol","subscribe-event","electronic-fatal-failure","4","3"
"pumpconfigurationandcontrol","subscribe-event","general-fault","4","3"
"pumpconfigurationandcontrol","subscribe-event","leakage","4","3"
"pumpconfigurationandcontrol","subscribe-event","air-detection","4","3"
"pumpconfigurationandcontrol","subscribe-event","turbine-operation","4","3"
"refrigeratoralarm","read-event","notify","2","1"
"refrigeratoralarm","subscribe-event","notify","4","3"
"rvcoperationalstate","read-event","operational-error","2","1"
"rvcoperationalstate","read-event","operation-completion","2","1"
"rvcoperationalstate","subscribe-event","operational-error","4","3"
"rvcoperationalstate","subscribe-event","operation-completion","4","3"
"smokecoalarm","read-event","smoke-alarm","2","1"
"smokecoalarm","read-event","coalarm","2","1"
"smokecoalarm","read-event","low-battery","2","1"
"smokecoalarm","read-event","hardware-fault","2","1"
"smokecoalarm","read-event","end-of-service","2","1"
"smokecoalarm","read-event","self-test-complete","2","1"
"smokecoalarm","read-event","alarm-muted","2","1"
"smokecoalarm","read-event","mute-ended","2","1"
"smokecoalarm","read-event","interconnect-smoke-alarm","2","1"
"smokecoalarm","read-event","interconnect-coalarm","2","1"
"smokecoalarm","read-event","all-clear","2","1"
"smokecoalarm","subscribe-event","smoke-alarm","4","3"
"smokecoalarm","subscribe-event","coalarm","4","3"
"smokecoalarm","subscribe-event","low-battery","4","3"
"smokecoalarm","subscribe-event","hardware-fault","4","3"
"smokecoalarm","subscribe-event","end-of-service","4","3"
"smokecoalarm","subscribe-event","self-test-complete","4","3"
"smokecoalarm","subscribe-event","alarm-muted","4","3"
"smokecoalarm","subscribe-event","mute-ended","4","3"
"smokecoalarm","subscribe-event","interconnect-smoke-alarm","4","3"
"smokecoalarm","subscribe-event","interconnect-coalarm","4","3"
"smokecoalarm","subscribe-event","all-clear","4","3"
"softwarediagnostics","read-event","software-fault","2","1"
"softwarediagnostics","subscribe-event","software-fault","4","3"
"switch","read-event","switch-latched","2","1"
"switch","read-event","initial-press","2","1"
"switch","read-event","long-press","2","1"
"switch","read-event","short-release","2","1"
"switch","read-event","long-release","2","1"
"switch","read-event","multi-press-ongoing","2","1"
"switch","read-event","multi-press-complete","2","1"
"switch","subscribe-event","switch-latched","4","3"
"switch","subscribe-event","initial-press","4","3"
"switch","subscribe-event","long-press","4","3"
"switch","subscribe-event","short-release","4","3"
"switch","subscribe-event","long-release","4","3"
"switch","subscribe-event","multi-press-ongoing","4","3"
"switch","subscribe-event","multi-press-complete","4","3"
